customer_id,first_name,last_name,email,address,city,country,rental_id,rental_date,return_date,rental_duration,payment_id,amount,payment_date,payment_month,customer_full_name
269,cassandra,walters,cassandra.walters@sakilacustomer.org,920 kumbakonam loop,salinas,united states,750,2005-05-29 09:41:40,2005-05-30 13:31:40,1,7278,4.99,2005-05-29 09:41:40,2005-05,cassandra walters
53,heather,morris,heather.morris@sakilacustomer.org,17 kabul boulevard,nagareyama,japan,751,2005-05-29 09:55:43,2005-06-02 04:54:43,4,1456,0.99,2005-05-29 09:55:43,2005-05,heather morris
126,ellen,simpson,ellen.simpson@sakilacustomer.org,1666 qomsheh drive,poá,brazil,752,2005-05-29 10:14:15,2005-06-04 06:30:15,6,3387,4.99,2005-05-29 10:14:15,2005-05,ellen simpson
135,juanita,mason,juanita.mason@sakilacustomer.org,943 johannesburg avenue,pune,india,753,2005-05-29 10:16:42,2005-06-05 08:52:42,7,3637,3.99,2005-05-29 10:16:42,2005-05,juanita mason
281,leona,obrien,leona.obrien@sakilacustomer.org,1308 sumy loop,fuzhou,china,754,2005-05-29 10:18:59,2005-06-04 05:03:59,6,7612,2.99,2005-05-29 10:18:59,2005-05,leona obrien
576,morris,mccarter,morris.mccarter@sakilacustomer.org,1568 celaya parkway,fengshan,taiwan,755,2005-05-29 10:26:29,2005-06-01 10:25:29,3,15423,2.99,2005-05-29 10:26:29,2005-05,morris mccarter
201,vicki,fields,vicki.fields@sakilacustomer.org,68 molodetno manor,witten,germany,756,2005-05-29 10:28:45,2005-06-04 12:50:45,6,5447,5.99,2005-05-29 10:28:45,2005-05,vicki fields
435,ricky,shelby,ricky.shelby@sakilacustomer.org,722 bradford lane,junan,china,757,2005-05-29 10:29:47,2005-06-07 15:27:47,9,11718,7.99,2005-05-29 10:29:47,2005-05,ricky shelby
563,ken,prewitt,ken.prewitt@sakilacustomer.org,1342 abha boulevard,bucuresti,romania,758,2005-05-29 10:31:56,2005-06-01 14:53:56,3,15073,4.99,2005-05-29 10:31:56,2005-05,ken prewitt
179,dana,hart,dana.hart@sakilacustomer.org,1089 iwatsuki avenue,kirovo-tšepetsk,russian federation,759,2005-05-29 10:57:57,2005-06-07 16:23:57,9,4863,6.99,2005-05-29 10:57:57,2005-05,dana hart
77,jane,bennett,jane.bennett@sakilacustomer.org,1692 ede loop,araçatuba,brazil,760,2005-05-29 11:07:25,2005-06-02 14:16:25,4,2089,5.99,2005-05-29 11:07:25,2005-05,jane bennett
58,jean,bell,jean.bell@sakilacustomer.org,1114 liepaja street,kuching,malaysia,761,2005-05-29 11:09:01,2005-06-03 16:18:01,5,1595,0.99,2005-05-29 11:09:01,2005-05,jean bell
146,jamie,rice,jamie.rice@sakilacustomer.org,879 newcastle way,sterling heights,united states,762,2005-05-29 11:15:51,2005-06-06 07:48:51,8,3949,7.99,2005-05-29 11:15:51,2005-05,jamie rice
50,diane,collins,diane.collins@sakilacustomer.org,115 hidalgo parkway,omdurman,sudan,763,2005-05-29 11:32:15,2005-05-31 17:31:15,2,1357,4.99,2005-05-29 11:32:15,2005-05,diane collins
149,valerie,black,valerie.black@sakilacustomer.org,782 mosul street,brockton,united states,764,2005-05-29 11:37:35,2005-05-31 16:47:35,2,4058,4.99,2005-05-29 11:37:35,2005-05,valerie black
69,judy,gray,judy.gray@sakilacustomer.org,1031 daugavpils parkway,béchar,algeria,765,2005-05-29 11:38:34,2005-06-02 17:04:34,4,1868,1.99,2005-05-29 11:38:34,2005-05,judy gray
383,martin,bales,martin.bales@sakilacustomer.org,368 hunuco boulevard,namibe,angola,766,2005-05-29 11:47:02,2005-06-06 07:14:02,8,10367,8.99,2005-05-29 11:47:02,2005-05,martin bales
67,kelly,torres,kelly.torres@sakilacustomer.org,1586 guaruj place,xi´angtan,china,767,2005-05-29 12:20:19,2005-06-02 14:15:19,4,1824,2.99,2005-05-29 12:20:19,2005-05,kelly torres
566,casey,mena,casey.mena@sakilacustomer.org,539 hami way,tokat,turkey,768,2005-05-29 12:30:46,2005-06-07 09:00:46,9,15156,4.99,2005-05-29 12:30:46,2005-05,casey mena
575,isaac,oglesby,isaac.oglesby@sakilacustomer.org,186 skikda lane,cuernavaca,mexico,769,2005-05-29 12:51:44,2005-06-01 17:43:44,3,15397,2.99,2005-05-29 12:51:44,2005-05,isaac oglesby
405,leonard,schofield,leonard.schofield@sakilacustomer.org,88 nagaon manor,tandil,argentina,770,2005-05-29 12:56:50,2005-06-07 15:54:50,9,10942,4.99,2005-05-29 12:56:50,2005-05,leonard schofield
476,derrick,bourque,derrick.bourque@sakilacustomer.org,1153 allende way,gatineau,canada,771,2005-05-29 12:59:14,2005-06-01 16:05:14,3,12864,2.99,2005-05-29 12:59:14,2005-05,derrick bourque
556,armando,gruber,armando.gruber@sakilacustomer.org,869 shikarpur way,southport,united kingdom,772,2005-05-29 13:08:06,2005-06-06 08:19:06,8,14891,5.99,2005-05-29 13:08:06,2005-05,armando gruber
563,ken,prewitt,ken.prewitt@sakilacustomer.org,1342 abha boulevard,bucuresti,romania,773,2005-05-29 13:18:05,2005-06-07 17:22:05,9,15074,5.99,2005-05-29 13:18:05,2005-05,ken prewitt
575,isaac,oglesby,isaac.oglesby@sakilacustomer.org,186 skikda lane,cuernavaca,mexico,774,2005-05-29 13:19:43,2005-06-01 18:51:43,3,15398,4.99,2005-05-29 13:19:43,2005-05,isaac oglesby
124,sheila,wells,sheila.wells@sakilacustomer.org,848 tafuna manor,kütahya,turkey,775,2005-05-29 13:23:26,2005-05-30 07:53:26,1,3336,0.99,2005-05-29 13:23:26,2005-05,sheila wells
113,cindy,fisher,cindy.fisher@sakilacustomer.org,1079 tel aviv-jaffa boulevard,cumaná,venezuela,776,2005-05-29 13:35:35,2005-06-03 17:33:35,5,3030,0.99,2005-05-29 13:35:35,2005-05,cindy fisher
360,ralph,madrigal,ralph.madrigal@sakilacustomer.org,1009 zanzibar lane,arecibo,puerto rico,777,2005-05-29 14:07:58,2005-06-03 08:41:58,5,9710,4.99,2005-05-29 14:07:58,2005-05,ralph madrigal
535,javier,elrod,javier.elrod@sakilacustomer.org,195 ilorin street,ndjamna,chad,778,2005-05-29 14:09:53,2005-06-05 20:05:53,7,14398,3.99,2005-05-29 14:09:53,2005-05,javier elrod
105,dawn,sullivan,dawn.sullivan@sakilacustomer.org,454 nakhon sawan boulevard,funafuti,tuvalu,779,2005-05-29 14:17:17,2005-06-06 16:46:17,8,2827,6.99,2005-05-29 14:17:17,2005-05,dawn sullivan
300,john,farnsworth,john.farnsworth@sakilacustomer.org,41 el alto parkway,parbhani,india,780,2005-05-29 14:18:32,2005-06-06 20:14:32,8,8137,3.99,2005-05-29 14:18:32,2005-05,john farnsworth
313,donald,mahon,donald.mahon@sakilacustomer.org,1774 yaound place,ezhou,china,781,2005-05-29 14:23:58,2005-05-30 17:44:58,1,8483,0.99,2005-05-29 14:23:58,2005-05,donald mahon
596,enrique,forsythe,enrique.forsythe@sakilacustomer.org,1101 bucuresti boulevard,patras,greece,782,2005-05-29 14:38:57,2005-06-02 13:18:57,4,15959,1.99,2005-05-29 14:38:57,2005-05,enrique forsythe
53,heather,morris,heather.morris@sakilacustomer.org,17 kabul boulevard,nagareyama,japan,783,2005-05-29 14:41:18,2005-06-06 10:39:18,8,1457,5.99,2005-05-29 14:41:18,2005-05,heather morris
352,albert,crouse,albert.crouse@sakilacustomer.org,1641 changhwa place,bamenda,cameroon,784,2005-05-29 14:44:22,2005-06-01 17:28:22,3,9510,2.99,2005-05-29 14:44:22,2005-05,albert crouse
72,theresa,watson,theresa.watson@sakilacustomer.org,89 allappuzha (alleppey) manor,taguig,philippines,785,2005-05-29 15:08:41,2005-05-30 15:51:41,1,1940,4.99,2005-05-29 15:08:41,2005-05,theresa watson
439,alexander,fennell,alexander.fennell@sakilacustomer.org,231 kaliningrad place,bergamo,italy,786,2005-05-29 15:17:28,2005-06-07 10:07:28,9,11831,9.99,2005-05-29 15:17:28,2005-05,alexander fennell
27,shirley,allen,shirley.allen@sakilacustomer.org,217 botshabelo place,davao,philippines,787,2005-05-29 16:03:03,2005-06-07 11:07:03,9,719,2.99,2005-05-29 16:03:03,2005-05,shirley allen
562,wallace,slone,wallace.slone@sakilacustomer.org,1342 sharja way,sokoto,nigeria,788,2005-05-29 16:13:55,2005-05-31 16:40:55,2,15048,2.99,2005-05-29 16:13:55,2005-05,wallace slone
553,max,pitt,max.pitt@sakilacustomer.org,1917 kumbakonam parkway,novi sad,yugoslavia,789,2005-05-29 16:17:07,2005-06-06 18:15:07,8,14827,4.99,2005-05-29 16:17:07,2005-05,max pitt
593,rene,mcalister,rene.mcalister@sakilacustomer.org,1895 zhezqazghan drive,garden grove,united states,790,2005-05-29 16:19:29,2005-06-02 17:22:29,4,15873,2.99,2005-05-29 16:19:29,2005-05,rene mcalister
284,sonia,gregory,sonia.gregory@sakilacustomer.org,1279 udine parkway,benin city,nigeria,791,2005-05-29 16:30:42,2005-06-01 19:11:42,3,7681,0.99,2005-05-29 16:30:42,2005-05,sonia gregory
261,deanna,byrd,deanna.byrd@sakilacustomer.org,862 xintai lane,tuguegarao,philippines,792,2005-05-29 16:32:10,2005-05-31 18:01:10,2,7047,0.99,2005-05-29 16:32:10,2005-05,deanna byrd
528,claude,herzog,claude.herzog@sakilacustomer.org,486 ondo parkway,benguela,angola,793,2005-05-29 16:44:08,2005-06-06 19:21:08,8,14209,5.99,2005-05-29 16:44:08,2005-05,claude herzog
50,diane,collins,diane.collins@sakilacustomer.org,115 hidalgo parkway,omdurman,sudan,794,2005-05-29 16:44:11,2005-06-05 16:11:11,7,1358,4.99,2005-05-29 16:44:11,2005-05,diane collins
551,clayton,barbee,clayton.barbee@sakilacustomer.org,1407 pachuca de soto place,alvorada,brazil,795,2005-05-29 16:57:39,2005-06-01 11:33:39,3,14782,0.99,2005-05-29 16:57:39,2005-05,clayton barbee
26,jessica,hall,jessica.hall@sakilacustomer.org,18 duisburg boulevard,città del vaticano,holy see (vatican city state),796,2005-05-29 16:59:44,2005-06-03 16:22:44,5,685,2.99,2005-05-29 16:59:44,2005-05,jessica hall
244,viola,hanson,viola.hanson@sakilacustomer.org,582 papeete loop,lapu-lapu,philippines,797,2005-05-29 17:12:17,2005-06-03 16:06:17,5,6591,1.99,2005-05-29 17:12:17,2005-05,viola hanson
134,emma,boyd,emma.boyd@sakilacustomer.org,765 southampton drive,qalyub,egypt,798,2005-05-29 17:23:43,2005-06-01 13:06:43,3,3614,0.99,2005-05-29 17:23:43,2005-05,emma boyd
429,frederick,isbell,frederick.isbell@sakilacustomer.org,1404 taguig drive,tsuyama,japan,799,2005-05-29 17:24:48,2005-06-05 12:25:48,7,11580,4.99,2005-05-29 17:24:48,2005-05,frederick isbell
472,greg,robins,greg.robins@sakilacustomer.org,1786 salinas place,nam dinh,vietnam,800,2005-05-29 17:28:12,2005-05-30 14:59:12,1,12751,0.99,2005-05-29 17:28:12,2005-05,greg robins
402,luis,yanez,luis.yanez@sakilacustomer.org,1346 mysore drive,brest,france,801,2005-05-29 17:35:50,2005-06-04 17:05:50,6,10856,1.99,2005-05-29 17:35:50,2005-05,luis yanez
350,juan,fraley,juan.fraley@sakilacustomer.org,469 nakhon sawan street,tšeboksary,russian federation,802,2005-05-29 17:38:59,2005-05-31 22:42:59,2,9464,4.99,2005-05-29 17:38:59,2005-05,juan fraley
32,amy,lopez,amy.lopez@sakilacustomer.org,176 mandaluyong place,jhansi,india,803,2005-05-29 17:52:30,2005-05-30 14:35:30,1,879,4.99,2005-05-29 17:52:30,2005-05,amy lopez
171,dolores,wagner,dolores.wagner@sakilacustomer.org,316 uruapan street,ipoh,malaysia,804,2005-05-29 18:10:24,2005-06-06 22:53:24,8,4630,9.99,2005-05-29 18:10:24,2005-05,dolores wagner
232,constance,reid,constance.reid@sakilacustomer.org,885 yingkou manor,zaria,nigeria,805,2005-05-29 18:18:18,2005-06-07 15:11:18,9,6246,3.99,2005-05-29 18:18:18,2005-05,constance reid
435,ricky,shelby,ricky.shelby@sakilacustomer.org,722 bradford lane,junan,china,806,2005-05-29 18:31:30,2005-05-31 00:18:30,2,11719,4.99,2005-05-29 18:31:30,2005-05,ricky shelby
235,jackie,lynch,jackie.lynch@sakilacustomer.org,98 stara zagora boulevard,buenaventura,colombia,807,2005-05-29 18:50:50,2005-06-03 18:36:50,5,6319,2.99,2005-05-29 18:50:50,2005-05,jackie lynch
104,rita,graham,rita.graham@sakilacustomer.org,1386 yangor avenue,toulon,france,808,2005-05-29 19:08:20,2005-06-06 20:32:20,8,2801,3.99,2005-05-29 19:08:20,2005-05,rita graham
222,delores,hansen,delores.hansen@sakilacustomer.org,810 palghat (palakkad) boulevard,jaroslavl,russian federation,809,2005-05-29 19:10:20,2005-06-05 19:05:20,7,6006,3.99,2005-05-29 19:10:20,2005-05,delores hansen
346,arthur,simpkins,arthur.simpkins@sakilacustomer.org,1157 nyeri loop,maikop,russian federation,810,2005-05-29 19:12:04,2005-06-04 21:12:04,6,9337,4.99,2005-05-29 19:12:04,2005-05,arthur simpkins
401,tony,carranza,tony.carranza@sakilacustomer.org,454 patiala lane,koriyama,japan,811,2005-05-29 19:30:42,2005-06-02 16:19:42,4,10836,1.99,2005-05-29 19:30:42,2005-05,tony carranza
225,arlene,harvey,arlene.harvey@sakilacustomer.org,1014 loja manor,ambattur,india,812,2005-05-29 20:00:30,2005-05-30 19:43:30,1,6063,4.99,2005-05-29 20:00:30,2005-05,arlene harvey
344,henry,billingsley,henry.billingsley@sakilacustomer.org,1516 escobar drive,nuku´alofa,tonga,813,2005-05-29 20:14:34,2005-06-05 20:56:34,7,9296,5.99,2005-05-29 20:14:34,2005-05,henry billingsley
134,emma,boyd,emma.boyd@sakilacustomer.org,765 southampton drive,qalyub,egypt,814,2005-05-29 20:16:12,2005-06-07 17:47:12,9,3615,6.99,2005-05-29 20:16:12,2005-05,emma boyd
14,betty,white,betty.white@sakilacustomer.org,770 bydgoszcz avenue,citrus heights,united states,815,2005-05-29 20:24:28,2005-06-03 15:32:28,5,362,0.99,2005-05-29 20:24:28,2005-05,betty white
474,dustin,gillette,dustin.gillette@sakilacustomer.org,1854 okara boulevard,emmen,netherlands,816,2005-05-29 20:26:39,2005-06-06 22:31:39,8,12813,7.99,2005-05-29 20:26:39,2005-05,dustin gillette
554,dwayne,olvera,dwayne.olvera@sakilacustomer.org,1447 imus place,rajkot,india,817,2005-05-29 20:39:14,2005-05-31 18:24:14,2,14852,2.99,2005-05-29 20:39:14,2005-05,dwayne olvera
321,kevin,schuler,kevin.schuler@sakilacustomer.org,470 boksburg street,birgunj,nepal,818,2005-05-29 20:47:53,2005-06-02 23:18:53,4,8675,4.99,2005-05-29 20:47:53,2005-05,kevin schuler
511,chester,benner,chester.benner@sakilacustomer.org,1574 goinia boulevard,suihua,china,819,2005-05-29 21:00:32,2005-06-02 15:15:32,4,13758,3.99,2005-05-29 21:00:32,2005-05,chester benner
22,laura,rodriguez,laura.rodriguez@sakilacustomer.org,28 charlotte amalie street,salé,morocco,820,2005-05-29 21:07:22,2005-06-07 00:22:22,9,581,8.99,2005-05-29 21:07:22,2005-05,laura rodriguez
348,roger,quintanilla,roger.quintanilla@sakilacustomer.org,381 kabul way,hsichuh,taiwan,821,2005-05-29 21:31:12,2005-06-04 22:49:12,6,9399,0.99,2005-05-29 21:31:12,2005-05,roger quintanilla
480,corey,hauser,corey.hauser@sakilacustomer.org,984 novoterkassk loop,gaziantep,turkey,822,2005-05-29 21:36:00,2005-06-07 17:24:00,9,12959,9.99,2005-05-29 21:36:00,2005-05,corey hauser
441,mario,cheatham,mario.cheatham@sakilacustomer.org,1924 shimonoseki drive,batna,algeria,823,2005-05-29 21:39:37,2005-05-30 22:06:37,1,11887,4.99,2005-05-29 21:39:37,2005-05,mario cheatham
357,keith,rico,keith.rico@sakilacustomer.org,482 kowloon and new kowloon manor,bratislava,slovakia,824,2005-05-29 21:45:32,2005-05-31 19:01:32,2,9638,4.99,2005-05-29 21:45:32,2005-05,keith rico
371,billy,poulin,billy.poulin@sakilacustomer.org,1061 ede avenue,cabuyao,philippines,825,2005-05-29 21:49:41,2005-06-04 20:27:41,6,10023,0.99,2005-05-29 21:49:41,2005-05,billy poulin
207,gertrude,castillo,gertrude.castillo@sakilacustomer.org,850 salala loop,nuuk,greenland,826,2005-05-29 21:56:15,2005-06-08 03:18:15,10,5599,6.99,2005-05-29 21:56:15,2005-05,gertrude castillo
573,byron,box,byron.box@sakilacustomer.org,521 san juan bautista tuxtepec place,zhezqazghan,kazakstan,827,2005-05-29 21:58:43,2005-06-06 00:54:43,8,15337,2.99,2005-05-29 21:58:43,2005-05,byron box
217,agnes,bishop,agnes.bishop@sakilacustomer.org,866 shivapuri manor,sambhal,india,828,2005-05-29 22:14:55,2005-05-30 17:22:55,1,5881,2.99,2005-05-29 22:14:55,2005-05,agnes bishop
371,billy,poulin,billy.poulin@sakilacustomer.org,1061 ede avenue,cabuyao,philippines,829,2005-05-29 22:16:42,2005-06-06 01:38:42,8,10024,2.99,2005-05-29 22:16:42,2005-05,billy poulin
3,linda,williams,linda.williams@sakilacustomer.org,692 joliet street,athenai,greece,830,2005-05-29 22:43:55,2005-06-01 17:43:55,3,61,2.99,2005-05-29 22:43:55,2005-05,linda williams
509,raul,fortier,raul.fortier@sakilacustomer.org,1747 rustenburg place,chapra,india,831,2005-05-29 22:50:25,2005-06-06 02:27:25,8,13712,8.99,2005-05-29 22:50:25,2005-05,raul fortier
159,jill,hawkins,jill.hawkins@sakilacustomer.org,1440 compton place,linz,austria,832,2005-05-29 22:51:20,2005-06-07 17:37:20,9,4327,3.99,2005-05-29 22:51:20,2005-05,jill hawkins
417,travis,estep,travis.estep@sakilacustomer.org,289 santo andr manor,al-qatif,saudi arabia,833,2005-05-29 23:21:56,2005-06-02 18:40:56,4,11272,4.99,2005-05-29 23:21:56,2005-05,travis estep
84,sara,perry,sara.perry@sakilacustomer.org,125 citt del vaticano boulevard,atlixco,mexico,834,2005-05-29 23:24:30,2005-05-30 22:00:30,1,2271,4.99,2005-05-29 23:24:30,2005-05,sara perry
381,bobby,boudreau,bobby.boudreau@sakilacustomer.org,1368 maracabo boulevard,south hill,anguilla,835,2005-05-29 23:37:00,2005-06-02 23:38:00,4,10309,2.99,2005-05-29 23:37:00,2005-05,bobby boudreau
368,harry,arce,harry.arce@sakilacustomer.org,1922 miraj way,najafabad,iran,836,2005-05-29 23:56:42,2005-05-31 04:11:42,2,9942,2.99,2005-05-29 23:56:42,2005-05,harry arce
172,bernice,willis,bernice.willis@sakilacustomer.org,29 pyongyang loop,batman,turkey,837,2005-05-30 00:02:08,2005-06-02 05:31:08,3,4658,0.99,2005-05-30 00:02:08,2005-05,bernice willis
504,nathaniel,adam,nathaniel.adam@sakilacustomer.org,786 matsue way,joliet,united states,838,2005-05-30 00:27:57,2005-06-06 22:19:57,7,13579,4.99,2005-05-30 00:27:57,2005-05,nathaniel adam
337,jerry,jordon,jerry.jordon@sakilacustomer.org,124 al-manama way,onomichi,japan,839,2005-05-30 00:28:12,2005-06-08 02:43:12,9,9099,8.99,2005-05-30 00:28:12,2005-05,jerry jordon
79,rachel,barnes,rachel.barnes@sakilacustomer.org,586 tete way,kamakura,japan,840,2005-05-30 00:28:41,2005-05-31 20:39:41,1,2144,4.99,2005-05-30 00:28:41,2005-05,rachel barnes
387,jesse,schilling,jesse.schilling@sakilacustomer.org,514 ife way,lubumbashi,"congo, the democratic republic of the",841,2005-05-30 00:31:17,2005-06-02 19:14:17,3,10475,4.99,2005-05-30 00:31:17,2005-05,jesse schilling
238,nellie,garrett,nellie.garrett@sakilacustomer.org,1964 gijn manor,shimoga,india,842,2005-05-30 00:32:04,2005-06-01 02:21:04,2,6420,2.99,2005-05-30 00:32:04,2005-05,nellie garrett
313,donald,mahon,donald.mahon@sakilacustomer.org,1774 yaound place,ezhou,china,843,2005-05-30 00:44:24,2005-05-31 00:58:24,1,8484,0.99,2005-05-30 00:44:24,2005-05,donald mahon
429,frederick,isbell,frederick.isbell@sakilacustomer.org,1404 taguig drive,tsuyama,japan,844,2005-05-30 00:58:20,2005-06-01 00:38:20,2,11581,4.99,2005-05-30 00:58:20,2005-05,frederick isbell
72,theresa,watson,theresa.watson@sakilacustomer.org,89 allappuzha (alleppey) manor,taguig,philippines,845,2005-05-30 01:17:25,2005-06-07 02:00:25,8,1941,4.99,2005-05-30 01:17:25,2005-05,theresa watson
49,joyce,edwards,joyce.edwards@sakilacustomer.org,725 isesaki place,jedda,saudi arabia,846,2005-05-30 01:17:45,2005-06-01 00:56:45,2,1331,2.99,2005-05-30 01:17:45,2005-05,joyce edwards
380,russell,brinson,russell.brinson@sakilacustomer.org,1642 charlotte amalie drive,tychy,poland,847,2005-05-30 01:18:15,2005-06-06 20:20:15,7,10271,3.99,2005-05-30 01:18:15,2005-05,russell brinson
436,troy,quigley,troy.quigley@sakilacustomer.org,983 santa f way,vancouver,canada,848,2005-05-30 01:19:53,2005-06-05 23:40:53,6,11745,5.99,2005-05-30 01:19:53,2005-05,troy quigley
449,oscar,aquino,oscar.aquino@sakilacustomer.org,956 nam dinh manor,sirjan,iran,849,2005-05-30 01:23:07,2005-06-07 01:50:07,8,12116,7.99,2005-05-30 01:23:07,2005-05,oscar aquino
517,brad,mccurdy,brad.mccurdy@sakilacustomer.org,608 birgunj parkway,chungho,taiwan,850,2005-05-30 01:35:12,2005-05-31 01:51:12,1,13914,4.99,2005-05-30 01:35:12,2005-05,brad mccurdy
530,darryl,ashcraft,darryl.ashcraft@sakilacustomer.org,166 jinchang street,ezeiza,argentina,851,2005-05-30 01:35:15,2005-06-06 07:27:15,7,14259,0.99,2005-05-30 01:35:15,2005-05,darryl ashcraft
549,nelson,christenson,nelson.christenson@sakilacustomer.org,1764 jalib al-shuyukh parkway,santiago de compostela,spain,852,2005-05-30 01:36:57,2005-06-01 22:44:57,2,14729,4.99,2005-05-30 01:36:57,2005-05,nelson christenson
122,thelma,murray,thelma.murray@sakilacustomer.org,1175 tanauan way,lima,peru,853,2005-05-30 01:43:31,2005-06-01 02:05:31,2,3280,0.99,2005-05-30 01:43:31,2005-05,thelma murray
369,fred,wheat,fred.wheat@sakilacustomer.org,433 florencia street,juárez,mexico,854,2005-05-30 01:56:11,2005-06-01 06:34:11,2,9977,0.99,2005-05-30 01:56:11,2005-05,fred wheat
406,nathan,runyon,nathan.runyon@sakilacustomer.org,264 bhimavaram manor,charlotte amalie,"virgin islands, u.s.",855,2005-05-30 02:00:28,2005-06-03 20:16:28,4,10973,0.99,2005-05-30 02:00:28,2005-05,nathan runyon
53,heather,morris,heather.morris@sakilacustomer.org,17 kabul boulevard,nagareyama,japan,856,2005-05-30 02:01:21,2005-06-07 03:25:21,8,1458,9.99,2005-05-30 02:01:21,2005-05,heather morris
204,rosemary,schmidt,rosemary.schmidt@sakilacustomer.org,1215 pyongyang parkway,usak,turkey,857,2005-05-30 02:01:23,2005-06-02 06:07:23,3,5518,4.99,2005-05-30 02:01:23,2005-05,rosemary schmidt
358,samuel,marlow,samuel.marlow@sakilacustomer.org,604 bern place,ranchi,india,858,2005-05-30 02:10:32,2005-06-01 04:42:32,2,9663,4.99,2005-05-30 02:10:32,2005-05,samuel marlow
79,rachel,barnes,rachel.barnes@sakilacustomer.org,586 tete way,kamakura,japan,859,2005-05-30 02:36:20,2005-06-02 07:49:20,3,2145,2.99,2005-05-30 02:36:20,2005-05,rachel barnes
276,brandy,graves,brandy.graves@sakilacustomer.org,1944 bamenda way,warren,united states,860,2005-05-30 02:45:16,2005-06-08 07:28:16,9,7468,10.99,2005-05-30 02:45:16,2005-05,brandy graves
502,brett,cornwell,brett.cornwell@sakilacustomer.org,1197 sokoto boulevard,siliguri (shiliguri),india,861,2005-05-30 02:48:32,2005-06-06 05:43:32,7,13512,0.99,2005-05-30 02:48:32,2005-05,brett cornwell
328,jeffrey,spear,jeffrey.spear@sakilacustomer.org,1860 taguig loop,ciparay,indonesia,862,2005-05-30 03:09:11,2005-06-03 21:27:11,4,8852,2.99,2005-05-30 03:09:11,2005-05,jeffrey spear
379,carlos,coughlin,carlos.coughlin@sakilacustomer.org,97 mogiljov lane,bhavnagar,india,863,2005-05-30 03:14:59,2005-06-05 04:34:59,6,10249,4.99,2005-05-30 03:14:59,2005-05,carlos coughlin
544,cody,nolen,cody.nolen@sakilacustomer.org,1715 okayama street,são bernardo do campo,brazil,864,2005-05-30 03:27:17,2005-06-06 08:28:17,7,14618,2.99,2005-05-30 03:27:17,2005-05,cody nolen
154,michele,grant,michele.grant@sakilacustomer.org,798 cianjur avenue,yuncheng,china,865,2005-05-30 03:39:44,2005-06-07 08:10:44,8,4182,7.99,2005-05-30 03:39:44,2005-05,michele grant
8,susan,wilson,susan.wilson@sakilacustomer.org,478 joliet way,hamilton,new zealand,866,2005-05-30 03:43:54,2005-06-08 04:28:54,9,207,6.99,2005-05-30 03:43:54,2005-05,susan wilson
99,emily,diaz,emily.diaz@sakilacustomer.org,588 vila velha manor,kimchon,south korea,867,2005-05-30 03:54:43,2005-06-01 22:59:43,2,2664,0.99,2005-05-30 03:54:43,2005-05,emily diaz
28,cynthia,young,cynthia.young@sakilacustomer.org,1425 shikarpur manor,munger (monghyr),india,868,2005-05-30 04:19:55,2005-05-31 02:28:55,1,751,2.99,2005-05-30 04:19:55,2005-05,cynthia young
296,ramona,hale,ramona.hale@sakilacustomer.org,951 stara zagora manor,patiala,india,869,2005-05-30 04:22:06,2005-06-03 09:18:06,4,8019,4.99,2005-05-30 04:22:06,2005-05,ramona hale
391,clarence,gamez,clarence.gamez@sakilacustomer.org,767 pyongyang drive,izumisano,japan,870,2005-05-30 04:25:47,2005-06-06 04:32:47,7,10591,2.99,2005-05-30 04:25:47,2005-05,clarence gamez
303,william,satterfield,william.satterfield@sakilacustomer.org,687 alessandria parkway,sanaa,yemen,871,2005-05-30 05:01:30,2005-06-04 06:22:30,5,8218,2.99,2005-05-30 05:01:30,2005-05,william satterfield
548,allan,cornish,allan.cornish@sakilacustomer.org,947 trshavn place,tarlac,philippines,872,2005-05-30 05:03:04,2005-06-06 10:35:04,7,14711,3.99,2005-05-30 05:03:04,2005-05,allan cornish
375,aaron,selby,aaron.selby@sakilacustomer.org,1519 santiago de los caballeros loop,mwene-ditu,"congo, the democratic republic of the",873,2005-05-30 05:15:20,2005-06-07 00:49:20,8,10154,2.99,2005-05-30 05:15:20,2005-05,aaron selby
52,julie,sanchez,julie.sanchez@sakilacustomer.org,939 probolinggo loop,a coruña (la coruña),spain,874,2005-05-30 05:36:21,2005-06-01 09:32:21,2,1425,0.99,2005-05-30 05:36:21,2005-05,julie sanchez
326,jose,andrew,jose.andrew@sakilacustomer.org,1016 iwakuni street,kingstown,saint vincent and the grenadines,875,2005-05-30 05:38:24,2005-06-06 00:34:24,7,8801,6.99,2005-05-30 05:38:24,2005-05,jose andrew
339,walter,perryman,walter.perryman@sakilacustomer.org,1909 benguela lane,xinxiang,china,876,2005-05-30 05:41:22,2005-06-07 09:06:22,8,9154,5.99,2005-05-30 05:41:22,2005-05,walter perryman
9,margaret,moore,margaret.moore@sakilacustomer.org,613 korolev drive,masqat,oman,877,2005-05-30 05:48:59,2005-06-02 09:30:59,3,232,0.99,2005-05-30 05:48:59,2005-05,margaret moore
323,matthew,mahan,matthew.mahan@sakilacustomer.org,479 san felipe del progreso avenue,cuautla,mexico,878,2005-05-30 05:49:13,2005-06-07 04:35:13,8,8725,5.99,2005-05-30 05:49:13,2005-05,matthew mahan
482,maurice,crawley,maurice.crawley@sakilacustomer.org,1785 so bernardo do campo street,coatzacoalcos,mexico,879,2005-05-30 05:49:42,2005-06-05 01:45:42,6,13010,0.99,2005-05-30 05:49:42,2005-05,maurice crawley
